Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Badge (product.metafields.custom.badge),Emotional Axes (product.metafields.custom.emotional_axes),Focus Keyword (product.metafields.custom.focus_keyword),Highlights (product.metafields.custom.highlights),SEO Keywords (product.metafields.custom.seo_keywords),Shipping Note (product.metafields.custom.shipping_note),Short Description (product.metafields.custom.short_description),Trust Badges (product.metafields.custom.trust_badges),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Has SEO Tags (product.metafields.seo.has_seo_tags),Active ingredient (product.metafields.shopify.active-ingredient),Age group (product.metafields.shopify.age-group),Bristle material (product.metafields.shopify.bristle-material),Bristle shape (product.metafields.shopify.bristle-shape),Color (product.metafields.shopify.color-pattern),Constitutive ingredients (product.metafields.shopify.constitutive-ingredients),Hair type (product.metafields.shopify.hair-type),Hold level (product.metafields.shopify.hold-level),Jewelry material (product.metafields.shopify.jewelry-material),Jewelry type (product.metafields.shopify.jewelry-type),Moisturizer type (product.metafields.shopify.moisturizer-type),Product form (product.metafields.shopify.product-form),Ring design (product.metafields.shopify.ring-design),Ring size (product.metafields.shopify.ring-size),Skin care effect (product.metafields.shopify.skin-care-effect),Suitable for skin type (product.metafields.shopify.suitable-for-skin-type),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
fake-nails-fairy-long-wearing-a-broken-diamond-butterfly-nail-stickers-detachable-finished-nail-pieces-nail-stickers-nails,Fake Nails Fairy Long Wearing A Broken Diamond Butterfly Nail Stickers Detachable Finished Nail Pieces Nail Stickers Nails,"<p><img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/image/202204/2E73A8B13FBFC0F0ADAA77C226822B14.png"" title=""2E73A8B13FBFC0F0ADAA77C226822B14.png"" alt=""image.png""> <img src=""https://cbu01.alicdn.com/img/ibank/O1CN01OR133V1qQvW9mZY5u_!!3917635491-0-cib.jpg""></p><p><br><img src=""https://cbu01.alicdn.com/img/ibank/O1CN01a85pDZ1qQvWFcGXVN_!!3917635491-0-cib.jpg""><br><br><img src=""https://cbu01.alicdn.com/img/ibank/O1CN013VHlCa1qQvW9q5P43_!!3917635491-0-cib.jpg""><br><br></p><p><img src=""https://cbu01.alicdn.com/img/ibank/O1CN01ZXOAWZ1qQvW0gjSHe_!!3917635491-0-cib.jpg""></p><p><span style=""font-size: 24px;"">Usage method:</span></p><p><span style=""font-size: 20px;"">1. Take out the nail file and lightly polish the surface of the nail to remove grease</span></p><p><span style=""font-size: 20px;"">2. Wipe the nail with a cleaning pad until it is clean and then dry</span></p><p><span style=""font-size: 20px;"">3. Choose the appropriate size of the nail piece and apply the glue to the nail piece or stick it on the back of the nail piece with adhesive tape</span></p><p><span style=""font-size: 20px;"">4. Press the nail plate from the root of the nail to the front edge of the nail for about 10 seconds until it is firmly adhered</span></p><p><span style=""font-size: 20px;"">5. After pasting, use a nail file to trim the edges neatly</span></p><p><br></p><p><span style=""font-size: 24px;"">Note:</span><span style=""font-size: 20px;""> The numbers on the back of the nails are fingertips, and they are easy to wear and tear. When using, distinguish the front and back and stick them!</span></p><p><span style=""font-size: 20px;"">It is recommended that novices try it with double-sided tape after they get it. The double-sided tape can be removed and worn at any time, which is environmentally friendly, convenient and does not hurt the nails. After you are familiar with it, use glue to stick the nail piece if necessary.</span></p><p><br></p><p><br></p>",eprolo,,"","beauty, eprolo, runCode.tagsToAdd, Under 25",true,Style,Z174 Diamond Butterfly (Glue),,,,,,,,32A463BE1FB148FBA1766D4EFA34EE98,65.0,shopify,continue,manual,12.56,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,g,,1.13,active
dark-butterfly-long-ballet-nail-manicure-nail-pieces-personalized-wearing-a-removable-nail,Dark Butterfly Long Ballet Nail Manicure Nail Pieces Personalized Wearing A Removable Nail,"<p><br></p><p><span style=""color: rgb(17, 17, 17); font-family: ""></span></p><p><span style=""font-family: arial, helvetica, sans-serif; font-size: 24px;"">Tip: Each Box Of Nail Pieces Comes With a Glue, No Tools, No Jelly Glue</span></p><p><span style=""font-family: arial, helvetica, sans-serif; font-size: 24px;"">Because The Nail Plate Itself Is Not Sticky, It Needs To Be Pasted With Glue Or Jelly Glue</span></p><p><span style=""color: rgb(17, 17, 17); font-family: ""></span><br></p><p><span style=""color: rgb(17, 17, 17);"">  </span><img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/image/202204/9FB250C73238CF01113C94A3A689C0F2.png"" title=""9FB250C73238CF01113C94A3A689C0F2.png"" alt=""image.png""> <img src=""https://cbu01.alicdn.com/img/ibank/O1CN01uMp49N1wsIsywYFDp_!!2212397746363-0-cib.jpg""></p><p><br><img src=""https://cbu01.alicdn.com/img/ibank/O1CN01HiVth71wsIsywZS2G_!!2212397746363-0-cib.jpg""><br><br><img src=""https://cbu01.alicdn.com/img/ibank/O1CN01P3FTMP1wsIt3JLMPy_!!2212397746363-0-cib.jpg""><br><br><img src=""https://cbu01.alicdn.com/img/ibank/O1CN01zhDhB31wsIt3enEHY_!!2212397746363-0-cib.jpg""></p><p><br></p><p><img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/image/202204/096B27C07B029703C7D9D9E17375A828.png"" title=""096B27C07B029703C7D9D9E17375A828.png"" alt=""企业微信截图_1649746303609.png""></p><p><span style=""font-size: 24px;"">Instructions:</span></p><p>1. Take out the nail file and lightly polish the surface of the nail to remove grease</p><p>2. Wipe the nail with a cleaning pad until it is clean and then dry</p><p>3. Choose the appropriate size of the nail piece and apply the glue to the nail piece or stick it on the back of the nail piece with adhesive tape</p><p>4. Press the nail plate from the root of the nail to the front edge of the nail for about 10 seconds until it is firmly adhered</p><p>5. After pasting, use a nail file to trim the edges neatly</p><p><img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/image/202204/E20E1C1D9D5CB3D2BBE04E21730BE0D1.png"" title=""E20E1C1D9D5CB3D2BBE04E21730BE0D1.png"" alt=""企业微信截图_164974629352.png""></p><p><span style=""font-size: 24px;"">Removal method:</span></p><p>1. Dip the nail remover with an orange stick</p><p>2. Use an orange stick to gently lift the nail plate along the side gap</p><p>3. Pry it several times until the nail piece falls off</p><p>4. Use nail products to care for nails after removal</p><p><br></p><p>Note: The numbers on the back of the nails are fingertips, and they are easy to wear and tear. When using, distinguish the front and back and stick them!</p><p><br></p><p>It is recommended that novices try it with double-sided tape after they get it. The double-sided tape can be removed and worn at any time, which is environmentally friendly, convenient and does not hurt the nails. After you are familiar with it, use glue to stick the nail piece if necessary.</p><p><br></p>",eprolo,,"","beauty, eprolo, runCode.tagsToAdd, Under 25",true,Style,W027 Dark Butterfly,,,,,,,,E14F54229B7C42C189F10B20033F66E0,65.0,shopify,continue,manual,12.14,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,g,,0.94,active
dark-butterfly-long-ballet-nail-manicure-nail-pieces-personalized-wearing-a-removable-nail,,,,,,,,,Jelly Glue (With Trace),,,,,,,,882129E778A04DA0B3AFD2065FF37C44,55.0,shopify,continue,manual,10.98,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,0.47,
dark-butterfly-long-ballet-nail-manicure-nail-pieces-personalized-wearing-a-removable-nail,,,,,,,,,Jelly Glue (No Trace),,,,,,,,18407027DF3947018F7009EF6112FC9B,55.0,shopify,continue,manual,11.18,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,0.56,
rattan-purple-french-bow-wear-manicure-finished-fake-nail-manicure-patch-nail-patch-removable-nail,Rattan Purple French Bow Wear Manicure Finished Fake Nail Manicure Patch Nail Patch Removable Nail,"<p><img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/image/202204/6D24E2C3E9CDC7269EB50AFF5581470A.png"" title=""6D24E2C3E9CDC7269EB50AFF5581470A.png"" alt=""ADAAEB7DD3D4585B3B447C819413988E[1].png""> </p><p><span style=""font-size: 20px;"">The package contains 24 nail pieces and 1 gram of glue</span></p><p><img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/image/202204/2EA00CD78F16B25A8B01B3D1A5E384EE.png"" title=""2EA00CD78F16B25A8B01B3D1A5E384EE.png"" alt=""image.png""></p><p><span style=""font-size: 20px;"">Note: There are 24 pieces of nails in this set and 12 sizes. The following sizes are manual and there will be some deviations.</span></p><p><img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/image/202204/CABF6579D250C34E876EE5CBE4E853F7.jpg"" title=""CABF6579D250C34E876EE5CBE4E853F7.jpg"" alt=""主图-03.jpg""><img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/image/202204/434295E902E626EB5605F953571074AD.jpg"" title=""434295E902E626EB5605F953571074AD.jpg"" alt=""主图-04.jpg""></p><p><img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/image/202204/FCA7E9BEF3BC0C566A1E62EAE7917401.png"" title=""FCA7E9BEF3BC0C566A1E62EAE7917401.png"" alt=""企业微信截图_1649746303609.png""></p><p><span style=""font-size: 24px;"">Instructions:</span></p><p><span style=""font-size: 20px;"">1. Take out the nail file and lightly polish the surface of the nail to remove grease</span></p><p><span style=""font-size: 20px;"">2. Wipe the nail with a cleaning pad until it is clean and then dry</span></p><p><span style=""font-size: 20px;"">3. Choose the appropriate size of the nail piece and apply the glue to the nail piece or stick it on the back of the nail piece with adhesive tape</span></p><p><span style=""font-size: 20px;"">4. Press the nail plate from the root of the nail to the front edge of the nail for about 10 seconds until it is firmly adhered</span></p><p><span style=""font-size: 20px;"">5. After pasting, use a nail file to trim the edges neatly</span></p><p><img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/image/202204/F3BEA7A467BEB564775DD6909B563E13.png"" title=""F3BEA7A467BEB564775DD6909B563E13.png"" alt=""企业微信截图_164974629352.png""><br></p><p><span style=""font-size: 24px;"">Removal method:</span></p><p><span style=""font-size: 20px;"">1. Dip the nail remover with an orange stick</span></p><p><span style=""font-size: 20px;"">2. Use an orange stick to gently lift the nail plate along the side gap</span></p><p><span style=""font-size: 20px;"">3. Pry it several times until the nail piece falls off</span></p><p><span style=""font-size: 20px;"">4. Use nail products to care for nails after removal</span></p><p><br></p><p><span style=""font-size: 20px;"">Note: The numbers on the back of the nails are fingertips, and they are easy to wear and tear. When using, distinguish the front and back and stick them!</span></p><p><span style=""font-size: 20px;"">It is recommended that novices try it with double-sided tape after they get it. The double-sided tape can be removed and worn at any time, which is environmentally friendly, convenient and does not hurt the nails. After you are familiar with it, use glue to stick the nail piece if necessary.</span></p><p><br></p>",eprolo,,"","beauty, eprolo, runCode.tagsToAdd, Under 25",true,Style,JP1352,,,,,,,,84461B9C6FFE454EB9D5955BE83A433F,63.0,shopify,continue,manual,12.94,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,g,,1.32,active
qibest-velvet-matte-lip-gloss-matte-moisturizing-non-stick-lip-glaze-non-fading-lip-gloss,QIBEST Velvet Matte Lip Gloss Matte Moisturizing Non-Stick Lip Glaze Non-Fading Lip Gloss,"<p><span style=""color: rgb(51, 51, 51); font-size: 36px;"">Product Description</span></p><p><span style=""color: rgb(51, 51, 51); font-family: ""><img src=""https://cbu01.alicdn.com/img/ibank/O1CN01yTTAQU1blnJExb2b6_!!2608763506-0-cib.jpg"" height=""1361.96"" width=""790""><br><br><img src=""https://cbu01.alicdn.com/img/ibank/O1CN01z4IEyU1blnJHnk4XP_!!2608763506-0-cib.jpg"" height=""1045.96"" width=""790""><br><br><img src=""https://cbu01.alicdn.com/img/ibank/O1CN01q0SwCX1blnJJGTP69_!!2608763506-0-cib.jpg"" height=""1161.3"" width=""790""><br><br><img src=""https://cbu01.alicdn.com/img/ibank/O1CN01pADPhH1blnJAiLeQ4_!!2608763506-0-cib.jpg"" height=""1566.9421487603306"" width=""790""><br><br><img src=""https://cbu01.alicdn.com/img/ibank/O1CN01CZTcM71blnJHnk0Qy_!!2608763506-0-cib.jpg"" height=""805.8000000000001"" width=""790""><br><br><img src=""https://cbu01.alicdn.com/img/ibank/O1CN01fBkYGV1blnJHni813_!!2608763506-0-cib.jpg"" height=""945.63"" width=""790""><br><br><img src=""https://cbu01.alicdn.com/img/ibank/O1CN01sD8dYL1blnJCluDtw_!!2608763506-0-cib.jpg"" height=""1346.16"" width=""790""><br><br><img src=""https://cbu01.alicdn.com/img/ibank/O1CN01f1PQYM1blnJGeJxID_!!2608763506-0-cib.jpg"" height=""765.51"" width=""790""><br><br><img src=""https://cbu01.alicdn.com/img/ibank/O1CN01vi2Uzw1blnJInsFTz_!!2608763506-0-cib.jpg"" height=""758.4000000000001"" width=""790""><br><br><img src=""https://cbu01.alicdn.com/img/ibank/O1CN01uEIUjL1blnJ61S4Ez_!!2608763506-0-cib.jpg"" height=""805.01"" width=""790""><br><br><img src=""https://cbu01.alicdn.com/img/ibank/O1CN01JEsNJc1blnJGeLQnS_!!2608763506-0-cib.jpg"" height=""1045.96"" width=""790""><br><br><img src=""https://cbu01.alicdn.com/img/ibank/O1CN01Y7VycY1blnJEttR7Z_!!2608763506-0-cib.jpg"" height=""695.2"" width=""790""></span></p><p><span style=""color: rgb(51, 51, 51); font-family: ""><img src=""https://cbu01.alicdn.com/img/ibank/O1CN01z8D3hX1blnJAiMOFT_!!2608763506-0-cib.jpg"" height=""1138.39"" width=""790""><br><br><img src=""https://cbu01.alicdn.com/img/ibank/O1CN015FG4CS1blnJCD157v_!!2608763506-0-cib.jpg"" height=""1158.14"" width=""790""><br><br><img src=""https://cbu01.alicdn.com/img/ibank/O1CN01mmrfY61blnJFUIZV6_!!2608763506-0-cib.jpg"" height=""1139.18"" width=""790""></span></p>",eprolo,,"","beauty, eprolo, runCode.tagsToAdd, Under 25",true,Color,QL13-1#,,,,,,,,FB409DD51BFC4B9FA25D161DB7E11C8F,50.0,shopify,continue,manual,12.98,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,g,,1.88,active
qibest-velvet-matte-lip-gloss-matte-moisturizing-non-stick-lip-glaze-non-fading-lip-gloss,,,,,,,,,QL13-2#,,,,,,,,BC00593DA5C64EC3BF22209DF79CAE72,50.0,shopify,continue,manual,12.98,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,1.88,
qibest-velvet-matte-lip-gloss-matte-moisturizing-non-stick-lip-glaze-non-fading-lip-gloss,,,,,,,,,QL13-3#,,,,,,,,2F02900F690C481E9F03756918AED9B7,50.0,shopify,continue,manual,12.98,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,1.88,
qibest-velvet-matte-lip-gloss-matte-moisturizing-non-stick-lip-glaze-non-fading-lip-gloss,,,,,,,,,QL13-4#,,,,,,,,2DC5E99DB5EE44F29AD51F2D14634BAB,50.0,shopify,continue,manual,12.98,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,1.88,
qibest-velvet-matte-lip-gloss-matte-moisturizing-non-stick-lip-glaze-non-fading-lip-gloss,,,,,,,,,QL13-5#,,,,,,,,5BD86775B1EE479E8DA5FDA402888C12,50.0,shopify,continue,manual,12.98,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,1.88,
qibest-velvet-matte-lip-gloss-matte-moisturizing-non-stick-lip-glaze-non-fading-lip-gloss,,,,,,,,,QL13-6#,,,,,,,,E1E9A45C86944087998FE4E7EEA349F3,50.0,shopify,continue,manual,12.98,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,1.88,
qibest-velvet-matte-lip-gloss-matte-moisturizing-non-stick-lip-glaze-non-fading-lip-gloss,,,,,,,,,QL13-7#,,,,,,,,E1EDA8B9023F4485B9C45EA98BBEAEB6,50.0,shopify,continue,manual,12.98,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,1.88,
qibest-velvet-matte-lip-gloss-matte-moisturizing-non-stick-lip-glaze-non-fading-lip-gloss,,,,,,,,,QL13-8#,,,,,,,,87E34463E8FE4C8E89706C62C6F40861,50.0,shopify,continue,manual,12.98,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,1.88,
french-wear-nail-nail-nail-patch-nail-patch-nail-patch,French Wear Nail Nail Nail Patch Nail Patch Nail Patch,"<p><img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/image/202204/ADAAEB7DD3D4585B3B447C819413988E.png"" title=""ADAAEB7DD3D4585B3B447C819413988E.png"" alt=""image.png""></p><p><span style=""font-size: 20px;"">The package contains 24 nail pieces and 1 gram of glue</span></p><p><img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/image/202204/8D1B77EF40305FE9C194CB91D88E973E.png"" title=""8D1B77EF40305FE9C194CB91D88E973E.png"" alt=""image.png""></p><p><img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/image/202204/BBA29578A9303FEB2FE59BBEA2F84F5B.jpg"" title=""BBA29578A9303FEB2FE59BBEA2F84F5B.jpg"" alt=""主图-07.jpg""><img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/image/202204/BBA29578A9303FEB2FE59BBEA2F84F5B.jpg"" title=""BBA29578A9303FEB2FE59BBEA2F84F5B.jpg"" alt=""主图-05.jpg""><img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/image/202204/A011E7A5BE5B545774C607025E658D8F.jpg"" title=""A011E7A5BE5B545774C607025E658D8F.jpg"" alt=""主图-03.jpg""></p><p><img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/image/202204/9B5A75F55313B8847068DB93C82711E2.png"" title=""9B5A75F55313B8847068DB93C82711E2.png"" alt=""企业微信截图_1649746303609.png""></p><p><span style=""font-size: 24px;"">Instructions:</span></p><p>1. Take out the nail file and lightly polish the surface of the nail to remove grease</p><p>2. Wipe the nail with a cleaning pad until it is clean and then dry</p><p>3. Choose the appropriate size of the nail piece and apply the glue to the nail piece or stick it on the back of the nail piece with adhesive tape</p><p>4. Press the nail plate from the root of the nail to the front edge of the nail for about 10 seconds until it is firmly adhered</p><p>5. After pasting, use a nail file to trim the edges neatly</p><p><img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/image/202204/250169D26FC88868EBB619FA2046070D.png"" title=""250169D26FC88868EBB619FA2046070D.png"" alt=""企业微信截图_164974629352.png""></p><p><span style=""font-size: 24px;"">Removal method:</span></p><p>1. Dip the nail remover with an orange stick</p><p>2. Use an orange stick to gently lift the nail plate along the side gap</p><p>3. Pry it several times until the nail piece falls off</p><p>4. Use nail products to care for nails after removal</p><p><br></p><p>Note: The numbers on the back of the nails are fingertips, and they are easy to wear and tear. When using, distinguish the front and back and stick them!</p><p>It is recommended that novices try it with double-sided tape after they get it. The double-sided tape can be removed and worn at any time, which is environmentally friendly, convenient and does not hurt the nails. After you are familiar with it, use glue to stick the nail piece if necessary.</p><p><br></p>",eprolo,,"","beauty, eprolo, runCode.tagsToAdd, Under 25",true,Style,JP1426,,,,,,,,C092C3D8C1684BAD90E11EF5AC831D84,63.0,shopify,continue,manual,12.94,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,g,,1.32,active
girl-black-flame-y2k-style-wearing-nail-products-nail-patch-nail-patch-removable-nail-piece-fake-nail,Girl Black Flame Y2K Style Wearing Nail Products Nail Patch Nail Patch Removable Nail Piece Fake Nail,"<p><img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/image/202204/83B576FBE2C2E8DAB0BBC64C51F8687D.png"" title=""83B576FBE2C2E8DAB0BBC64C51F8687D.png"" alt=""ADAAEB7DD3D4585B3B447C819413988E[1].png""></p><p><span style=""font-size: 20px;"">The package contains 24 nail pieces and 1 gram of glue</span></p><p><img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/image/202204/DD4A6FE941A0D3B90FCA706D38015F3C.png"" title=""DD4A6FE941A0D3B90FCA706D38015F3C.png"" alt=""image.png""></p><p>Note: There are 24 pieces of nails in this set and 12 sizes. The following sizes are manual and there will be some deviations.</p><p><br></p><p><img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/image/202204/AC13A3080705D64C5FEA42DF8CDA8B50.jpg"" title=""AC13A3080705D64C5FEA42DF8CDA8B50.jpg"" alt=""主图-03.jpg""><img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/image/202204/518E8D7C417BD025C08D9AC4095CBA17.jpg"" title=""518E8D7C417BD025C08D9AC4095CBA17.jpg"" alt=""主图-07.jpg""><img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/image/202204/9D90A321DAB50AACC6F6A4D654DCE092.jpg"" title=""9D90A321DAB50AACC6F6A4D654DCE092.jpg"" alt=""主图-04.jpg""></p><p><br></p><p><img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/image/202204/F6D81BE80FD1DA59A4302541A0DF2CD4.png"" title=""F6D81BE80FD1DA59A4302541A0DF2CD4.png"" alt=""企业微信截图_1649746303609.png""></p><p><span style=""font-size: 24px;"">Instructions:</span></p><p><span style=""font-size: 20px;"">1. Take out the nail file and lightly polish the surface of the nail to remove grease</span></p><p><span style=""font-size: 20px;"">2. Wipe the nail with a cleaning pad until it is clean and then dry</span></p><p><span style=""font-size: 20px;"">3. Choose the appropriate size of the nail piece and apply the glue to the nail piece or stick it on the back of the nail piece with adhesive tape</span></p><p><span style=""font-size: 20px;"">4. Press the nail plate from the root of the nail to the front edge of the nail for about 10 seconds until it is firmly adhered</span></p><p><span style=""font-size: 20px;"">5. After pasting, use a nail file to trim the edges neatly</span></p><p><img src=""https://shopifyfile.oss-accelerate.aliyuncs.com/attached/image/202204/02D1F0358C63B9F257A3E03E97E5455E.png"" title=""02D1F0358C63B9F257A3E03E97E5455E.png"" alt=""企业微信截图_164974629352.png""><br></p><p><span style=""font-size: 24px;"">Removal method:</span></p><p><span style=""font-size: 20px;"">1. Dip the nail remover with an orange stick</span></p><p><span style=""font-size: 20px;"">2. Use an orange stick to gently lift the nail plate along the side gap</span></p><p><span style=""font-size: 20px;"">3. Pry it several times until the nail piece falls off</span></p><p><span style=""font-size: 20px;"">4. Use nail products to care for nails after removal</span></p><p><br></p><p><span style=""font-size: 20px;"">Note: The numbers on the back of the nails are fingertips, and they are easy to wear and tear. When using, distinguish the front and back and stick them!</span></p><p><span style=""font-size: 20px;"">It is recommended that novices try it with double-sided tape after they get it. The double-sided tape can be removed and worn at any time, which is environmentally friendly, convenient and does not hurt the nails. After you are familiar with it, use glue to stick the nail piece if necessary.</span></p><p><br></p>",eprolo,,"","beauty, eprolo, runCode.tagsToAdd, Under 25",true,Style,JP1324,,,,,,,,E15E4744C077496BA7076F39C9B1CF20,63.0,shopify,continue,manual,14.59,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,g,,2.07,active
pudaier-pearlescent-stereo-dazzle-color-change-double-color-eye-shadow-waterproof-no-makeup-and-makeup,Pudaier Pearlescent Stereo Dazzle Color Change Double Color Eye Shadow Waterproof No Makeup And Makeup,"<p> <img src=""https://cbu01.alicdn.com/img/ibank/2018/505/594/9018495505_11263293.jpg"" height=""790"" width=""790""><br></p><p><img src=""https://cbu01.alicdn.com/img/ibank/2018/267/474/9018474762_11263293.jpg"" height=""790"" width=""790""><br><br><img src=""https://cbu01.alicdn.com/img/ibank/2018/429/662/9057266924_11263293.jpg"" height=""790"" width=""790""><br><img src=""https://cbu01.alicdn.com/img/ibank/2018/401/503/9057305104_11263293.jpg"" height=""790"" width=""790""><br><img src=""https://cbu01.alicdn.com/img/ibank/2018/356/482/9057284653_11263293.jpg"" height=""790"" width=""790""><br><img src=""https://cbu01.alicdn.com/img/ibank/2018/936/294/9018492639_11263293.jpg"" height=""790"" width=""790""><br><img src=""https://cbu01.alicdn.com/img/ibank/2018/047/774/9018477740_11263293.jpg"" height=""790"" width=""790""><br><img src=""https://cbu01.alicdn.com/img/ibank/2018/594/392/9057293495_11263293.jpg"" height=""790"" width=""790""><br><img src=""https://cbu01.alicdn.com/img/ibank/2018/538/850/9039058835_11263293.jpg"" height=""790"" width=""790""><br><img src=""https://cbu01.alicdn.com/img/ibank/2018/787/084/9018480787_11263293.jpg"" height=""790"" width=""790""><br><img src=""https://cbu01.alicdn.com/img/ibank/2018/636/370/9039073636_11263293.jpg"" height=""790"" width=""790""><br><img src=""https://cbu01.alicdn.com/img/ibank/2018/783/580/9039085387_11263293.jpg"" height=""790"" width=""790""><br><img src=""https://cbu01.alicdn.com/img/ibank/2018/330/135/9018531033_11263293.jpg"" height=""790"" width=""790""><br><img src=""https://cbu01.alicdn.com/img/ibank/2018/207/684/9018486702_11263293.jpg"" height=""790"" width=""790""><br><img src=""https://cbu01.alicdn.com/img/ibank/2018/278/272/9057272872_11263293.jpg"" height=""237.9875"" width=""790""></p>",eprolo,,"","beauty, eprolo, runCode.tagsToAdd, Under 25",true,Color,01#,,,,,,,,1A187A0F42A446A6BA5A677472774034,87.0,shopify,continue,manual,14.94,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,g,,2.26,active
pudaier-pearlescent-stereo-dazzle-color-change-double-color-eye-shadow-waterproof-no-makeup-and-makeup,,,,,,,,,02#,,,,,,,,5D03D872A2074A3EA461A963DE6B0872,87.0,shopify,continue,manual,14.94,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,2.26,
pudaier-pearlescent-stereo-dazzle-color-change-double-color-eye-shadow-waterproof-no-makeup-and-makeup,,,,,,,,,03#,,,,,,,,A63D316CD6924DC0B40DA03C4246BB8F,87.0,shopify,continue,manual,14.94,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,2.26,
